Job_ID,Titre,Societe,Description,Skills,Categories,Annees_Experience,Niveau_Experience,Education,Salaire,Lieu,Type_Contrat,Mode_Travail,Date_Publication,Date_Relative,Expire,Source,Lien
100149,Cybersecurity Engineer,DELICE DANONE,DELICE DANONE recrute un(e) Cybersecurity Engineer. Le/La candidat(e) idéal(e) maîtrise Firewall | ISO 27001 | Network Security et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Firewall | · ISO 27001 | · Network Security | · SIEM | · Penetration Testing,informatique / télécoms,2-4 an,Senior Management,,1500 - 2500 TND,Nabeul,CDD | SIVP,Présentiel,2026-02-21,21 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100149/cybersecurity-engineer/
100150,Graphic Designer,GFI TUNISIE,GFI TUNISIE recrute un(e) Graphic Designer. Le/La candidat(e) idéal(e) maîtrise Illustrator | Typography | InDesign et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Illustrator | · Typography | · InDesign | · Photoshop | · Branding,communication / publicité / média,2 ans d'exp,Junior,,1200 - 1400 TND,"Oued Ellil, La Manouba",CDI | SIVP,Teletravail,2026-03-19,19 mars 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100150/graphic-designer/
100151,Customer Services Officer,PROXYM GROUP,PROXYM GROUP recrute un(e) Customer Services Officer. Le/La candidat(e) idéal(e) maîtrise Problem Solving | Customer Care | Communication et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Problem Solving | · Customer Care | · Communication | · CRM,call center / télévente,60 ans d'exp,Junior,,4000 - 5000 TND,Sousse,CDI | SIVP,Remote,2026-01-25,25 janvier 2026,No,Keejob,https://www.keejob.com/offres-emploi/100151/customer-services-officer/
100152,Social Media Manager,EVERIENCE TUNISIA,EVERIENCE TUNISIA recrute un(e) Social Media Manager. Le/La candidat(e) idéal(e) maîtrise Canva | Meta Ads | Analytics et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Canva | · Meta Ads | · Analytics | · Content Creation | · Social Media,communication / publicité / média,1 an d'exp,Directeur,,1000 - 1300 TND,Tunis,CDI | CDD,Hybrid,2026-03-07,7 mars 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100152/social-media-manager/
100153,DevOps Engineer,DELPHI TECHNOLOGIES,DELPHI TECHNOLOGIES recrute un(e) DevOps Engineer. Le/La candidat(e) idéal(e) maîtrise Docker | Terraform | AWS et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Docker | · Terraform | · AWS | · Jenkins | · Kubernetes,informatique / télécoms,2-4 an,Sans exp,,1500 - 2500 TND,Nabeul,CDI | CDD,Télétravail complet,2026-03-12,12 mars 2026,No,Tunijobs,https://www.tunijobs.com/job/100153/devops-engineer/
100154,Accountant,TELNET HOLDING,TELNET HOLDING recrute un(e) Accountant. Le/La candidat(e) idéal(e) maîtrise Excel | IFRS | Tax et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Excel | · IFRS | · Tax | · QuickBooks | · Accounting,banque / finance / assurances,7+ Yrs of Exp,Manager,,1200 - 1400 TND,Tunis,Stage,Sur site,2026-02-17,17 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100154/accountant/
100155,Electrical Engineer,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Electrical Engineer. Le/La candidat(e) idéal(e) maîtrise Power Systems | SCADA | PLC et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Power Systems | · SCADA | · PLC | · Electrical Design | · AutoCAD,électronique / électricité / énergie,5+ Yrs of Exp,Manager,,1100 - 1400 TND,Ariana,CDD | SIVP,Télétravail complet,2026-02-22,22 février 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100155/electrical-engineer/
100156,Software Developer,GFI TUNISIE,GFI TUNISIE recrute un(e) Software Developer. Le/La candidat(e) idéal(e) maîtrise REST API | Git | Java et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· REST API | · Git | · Java | · Agile | · C++,informatique / télécoms,1 an d'exp,Senior Management,,800 - 1100 TND,Ariana,CDD | SIVP,Sur site,2026-03-17,17 mars 2026,No,Keejob,https://www.keejob.com/offres-emploi/100156/software-developer/
100157,Civil Engineer,TUNISIE TELECOM,TUNISIE TELECOM recrute un(e) Civil Engineer. Le/La candidat(e) idéal(e) maîtrise Construction | BIM | AutoCAD et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Construction | · BIM | · AutoCAD | · Revit | · Project Management,bâtiment / travaux publics / architecture,5+ Yrs of Exp,Experienced,,1200 - 1400 TND,Ben Arous,CDD,Hybride,2026-01-30,30 janvier 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100157/civil-engineer/
100158,Network Engineer,SAFRAN,SAFRAN recrute un(e) Network Engineer. Le/La candidat(e) idéal(e) maîtrise TCP/IP | Switching | Cisco et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· TCP/IP | · Switching | · Cisco | · Routing | · VPN,informatique / télécoms,60 ans d'exp,Junior,,1500 - 2500 TND,"Hammam Sousse, Sousse",CDD | SIVP,Remote,2026-02-16,16 février 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100158/network-engineer/
100159,Customer Services Officer,HUAWEI TUNISIA,HUAWEI TUNISIA recrute un(e) Customer Services Officer. Le/La candidat(e) idéal(e) maîtrise Problem Solving | CRM | Customer Care et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Problem Solving | · CRM | · Customer Care | · Communication,call center / télévente,60 ans d'exp,Directeur,,1200 - 1400 TND,Ben Arous,Stage,Hybride,2026-03-12,12 mars 2026,Non,Tunijobs,https://www.tunijobs.com/job/100159/customer-services-officer/
100160,Electrical Engineer,EVERIENCE TUNISIA,EVERIENCE TUNISIA recrute un(e) Electrical Engineer. Le/La candidat(e) idéal(e) maîtrise Power Systems | SCADA | Electrical Design et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Power Systems | · SCADA | · Electrical Design | · AutoCAD | · PLC,électronique / électricité / énergie,3 - 7 Yrs of Exp,Experienced,,1000 - 1300 TND,Monastir,Stage,Hybrid,2026-03-07,7 mars 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100160/electrical-engineer/
100161,Graphic Designer,AIRBUS TUNISIA,AIRBUS TUNISIA recrute un(e) Graphic Designer. Le/La candidat(e) idéal(e) maîtrise Illustrator | Photoshop | Typography et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Illustrator | · Photoshop | · Typography | · InDesign | · Branding,communication / publicité / média,3 - 7 Yrs of Exp,Senior Management,,1200 - 1400 TND,La Manouba,SIVP,Sur site,2026-03-11,11 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100161/graphic-designer/
100162,Product Manager,AIRBUS TUNISIA,AIRBUS TUNISIA recrute un(e) Product Manager. Le/La candidat(e) idéal(e) maîtrise Agile | Product Roadmap | User Stories et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Agile | · Product Roadmap | · User Stories | · Jira | · Scrum,informatique / télécoms,5+ Yrs of Exp,Entry Level,,2500 - 4000 TND,Monastir,CDI | SIVP,Hybride,2026-02-16,16 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100162/product-manager/
100163,SAP Consultant,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) SAP Consultant. Le/La candidat(e) idéal(e) maîtrise SAP FI | ABAP | SAP SD et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SAP FI | · ABAP | · SAP SD | · SAP MM | · SAP HANA,informatique / télécoms,3 - 7 Yrs of Exp,Experienced,,1500 - 2500 TND,Nabeul,CDI,Présentiel,2026-01-24,24 janvier 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100163/sap-consultant/
100164,Mobile Developer,BANK ABC,BANK ABC recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise Swift | Android | Kotlin et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Swift | · Android | · Kotlin | · React Native | · Flutter,informatique / télécoms,3 - 7 Yrs of Exp,Sans exp,,1200 - 1400 TND,Monastir,CDI | SIVP,Hybride,2026-03-02,2 mars 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100164/mobile-developer/
100165,Marketing Manager,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) Marketing Manager. Le/La candidat(e) idéal(e) maîtrise CRM | Brand Management | SEO et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· CRM | · Brand Management | · SEO | · Digital Marketing | · Google Ads,communication / publicité / média,60 ans d'exp,Manager,,800 - 1100 TND,"La Soukra, Ariana",CDI,Télétravail complet,2026-03-15,15 mars 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100165/marketing-manager/
100166,Full Stack Developer,COFICAB,COFICAB recrute un(e) Full Stack Developer. Le/La candidat(e) idéal(e) maîtrise React.js | PostgreSQL | Node.js et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· React.js | · PostgreSQL | · Node.js | · MongoDB | · HTML/CSS,informatique / télécoms,2-4 an,Junior,,1200 - 1400 TND,"La Soukra, Ariana",CDI | CDD,Hybrid,2026-02-06,6 février 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100166/full-stack-developer/
100167,Technical Support Engineer,DELICE DANONE,DELICE DANONE recrute un(e) Technical Support Engineer. Le/La candidat(e) idéal(e) maîtrise Windows | Networking | ITIL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Windows | · Networking | · ITIL | · Troubleshooting | · Technical Support,informatique / télécoms,7+ Yrs of Exp,Junior,,800 - 1100 TND,"La Soukra, Ariana",CDD | SIVP,Hybrid,2026-02-17,17 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100167/technical-support-engineer/
100168,Embedded Systems Engineer,BANK ABC,BANK ABC recrute un(e) Embedded Systems Engineer. Le/La candidat(e) idéal(e) maîtrise Microcontrollers | ARM | C++ et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Microcontrollers | · ARM | · C++ | · C | · RTOS,électronique / électricité / énergie,3 - 7 Yrs of Exp,Entry Level,,1500 - 2500 TND,Ben Arous,Stage,Remote,2026-03-08,8 mars 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100168/embedded-systems-engineer/
100169,Financial Analyst,LEONI,LEONI recrute un(e) Financial Analyst. Le/La candidat(e) idéal(e) maîtrise Forecasting | Excel | Budgeting et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Forecasting | · Excel | · Budgeting | · Financial Modeling | · IFRS,banque / finance / assurances,1 an d'exp,Senior,,2500 - 4000 TND,Nabeul,CDI | CDD,Présentiel,2026-02-10,10 février 2026,No,Keejob,https://www.keejob.com/offres-emploi/100169/financial-analyst/
100170,Full Stack Developer,DELICE DANONE,DELICE DANONE recrute un(e) Full Stack Developer. Le/La candidat(e) idéal(e) maîtrise React.js | Node.js | HTML/CSS et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· React.js | · Node.js | · HTML/CSS | · Docker | · MongoDB,informatique / télécoms,2 ans d'exp,Junior,,1200 - 1400 TND,Ariana,Stage,Hybride,2026-02-15,15 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100170/full-stack-developer/
100171,Mechanical Engineer,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) Mechanical Engineer. Le/La candidat(e) idéal(e) maîtrise SolidWorks | Manufacturing | FEA et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SolidWorks | · Manufacturing | · FEA | · AutoCAD | · Thermodynamics,industrie / production / maintenance,5+ Yrs of Exp,Junior,,1200 - 1400 TND,"Oued Ellil, La Manouba",CDD,Télétravail complet,2026-01-23,23 janvier 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100171/mechanical-engineer/
100172,Sales Manager,TELNET HOLDING,TELNET HOLDING recrute un(e) Sales Manager. Le/La candidat(e) idéal(e) maîtrise Negotiation | CRM | KPI Management et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Negotiation | · CRM | · KPI Management | · B2B Sales | · Sales Strategy,commerce / vente / distribution,2-4 an,Senior,,1500 - 2500 TND,Tunis,CDI,Remote,2026-02-27,27 février 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100172/sales-manager/
100173,DevOps Engineer,IBM TUNISIA,IBM TUNISIA recrute un(e) DevOps Engineer. Le/La candidat(e) idéal(e) maîtrise Jenkins | Terraform | AWS et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Jenkins | · Terraform | · AWS | · Kubernetes | · Docker,informatique / télécoms,60 ans d'exp,Senior Management,,1200 - 1400 TND,La Manouba,CDI | SIVP,Remote,2026-02-01,1 février 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100173/devops-engineer/
100174,Backend Developer,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Backend Developer. Le/La candidat(e) idéal(e) maîtrise Redis | PostgreSQL | Node.js et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Redis | · PostgreSQL | · Node.js | · Spring Boot | · Django,informatique / télécoms,2 ans d'exp,Senior,,1100 - 1400 TND,Sousse,CDI | CDD,Hybride,2026-02-06,6 février 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100174/backend-developer/
100175,Mobile Developer,AIRBUS TUNISIA,AIRBUS TUNISIA recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise Kotlin | Swift | Android et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Kotlin | · Swift | · Android | · Flutter | · iOS,informatique / télécoms,1 - 3 Yrs of Exp,Senior Management,,1500 - 2500 TND,Ben Arous,CDI,Teletravail,2026-01-22,22 janvier 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100175/mobile-developer/
100176,Backend Developer,SAFRAN,SAFRAN recrute un(e) Backend Developer. Le/La candidat(e) idéal(e) maîtrise PostgreSQL | Redis | REST API et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· PostgreSQL | · Redis | · REST API | · Node.js | · Spring Boot,informatique / télécoms,2 ans d'exp,Experienced,,2500 - 4000 TND,Tunis,SIVP,Remote,2026-03-01,1 mars 2026,No,Keejob,https://www.keejob.com/offres-emploi/100176/backend-developer/
100177,Data Analyst,AIRBUS TUNISIA,AIRBUS TUNISIA recrute un(e) Data Analyst. Le/La candidat(e) idéal(e) maîtrise Python | Excel | Data Visualization et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Python | · Excel | · Data Visualization | · Power BI | · Tableau,informatique / télécoms,1 - 3 Yrs of Exp,Entry Level,,1100 - 1400 TND,Monastir,CDD,Sur site,2026-03-15,15 mars 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100177/data-analyst/
100178,Logistics Coordinator,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) Logistics Coordinator. Le/La candidat(e) idéal(e) maîtrise Transport Management | Import | Export et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Transport Management | · Import | · Export | · Shipping | · Customs,logistique / transport,3 - 7 Yrs of Exp,Senior Management,,1200 - 1400 TND,Monastir,CDI,Teletravail,2026-01-22,22 janvier 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100178/logistics-coordinator/
100179,Data Scientist,LEONI,LEONI recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise TensorFlow | Statistics | SQL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· TensorFlow | · Statistics | · SQL | · Scikit-learn | · Machine Learning,informatique / télécoms,2-4 an,Entry Level,,1500 - 2500 TND,"Oued Ellil, La Manouba",CDD | SIVP,Teletravail,2026-02-24,24 février 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100179/data-scientist/
